Product Name,Original Price,Clearance Price,Percentage Off,Product Category,Product Code,Rating,Link
Eagle :12 Callaway Recycled Golf Balls,29.99,14.93,50.0,team-sports-and-golf,086-1574-4,3.8,https://www.canadiantire.ca/en/pdp/eagle-12-callaway-recycled-golf-balls-0861574p.html#srp
Permatex® Spider Patch™ Plastic Tank Repair Kit,21.99,3.43,84.0,auto-maintenance,038-3706-6,3.0,https://www.canadiantire.ca/en/pdp/permatex-spider-patch-plastic-tank-repair-kit-0383706p.html#srp
"Hillman #8 Phillips Wafer Head Steel Self-Drilling Cement Board Screws, Grey, Assorted Sizes & Pack Sizes",8.29,2.43,71.0,hardware,161-0479X,1.0,https://www.canadiantire.ca/en/pdp/hillman-8-phillips-wafer-head-steel-self-drilling-cement-board-screws-grey-assorted-sizes-pack-sizes-1610479p.html#srp
"BFG Factory Fit Floor Mats, 2-pc",74.99,14.93,80.0,car-care-accessories,031-2691X,4.3,https://www.canadiantire.ca/en/pdp/bfg-factory-fit-floor-mats-2-pc-0312691p.html#srp
Plano 3600 Series Waterproof StowAway Tackle Box,19.99,13.93,30.0,fishing,078-2584-4,4.5,https://www.canadiantire.ca/en/pdp/plano-3600-series-waterproof-stowaway-tackle-box-0782584p.html#srp
"Mobil Delvac™ Extreme FE 10W30 Synthetic Diesel Engine/Motor Oil, 3.87-mL",43.99,29.93,32.0,auto-maintenance,028-9485-8,5.0,https://www.canadiantire.ca/en/pdp/mobil-delvac-extreme-fe-10w30-synthetic-diesel-engine-motor-oil-3-87-ml-0289485p.html#srp
3M Scotchgard Marine Liquid Wax,29.99,11.93,60.0,seasonal-recreation,079-0123-2,4.3,https://www.canadiantire.ca/en/pdp/3m-scotchgard-marine-liquid-wax-0790123p.html#srp
"Broan AR70LC InVent™ Series Single-Speed Exhaust Fan with Incandescent Light, 70 CFM",103.99,69.93,33.0,home-environment,052-2726-8,3.2,https://www.canadiantire.ca/en/pdp/broan-ar70lc-invent-series-single-speed-exhaust-fan-with-incandescent-light-70-cfm-0522726p.html#srp
Honeywell Home RCHT9610WF T9 Smart Thermostat with Smart Sensor,259.99,124.93,52.0,home-environment,052-9664-2,3.6,https://www.canadiantire.ca/en/pdp/honeywell-home-rcht9610wf-t9-smart-thermostat-with-smart-sensor-0529664p.html#srp
"Hot Wheels Vent Clip Air Freshener, Treasure Hunt",5.99,2.43,59.0,car-care-accessories,037-6676-0,4.7,https://www.canadiantire.ca/en/pdp/hot-wheels-vent-clip-air-freshener-treasure-hunt-0376676p.html#srp
"Sengled E1E-G7FWCA Dimmable Smart Light Switch, White",24.99,12.43,50.0,electrical,152-2550-6,4.0,https://www.canadiantire.ca/en/pdp/sengled-e1e-g7fwca-dimmable-smart-light-switch-white-1522550p.html#srp
"Febreze Air, 250-g",4.49,2.93,35.0,cleaning,053-0599X,4.3,https://www.canadiantire.ca/en/pdp/febreze-air-250-g-0530599p.html#srp
"Flambeau Storm Front Hunting Goose Shell Decoys, 24-in, 4-pk",79.99,54.93,31.0,hunting,075-0799-2,3.8,https://www.canadiantire.ca/en/pdp/flambeau-storm-front-hunting-goose-shell-decoys-24-in-4-pk-0750799p.html#srp
Burcam 750775S 20 to 40 PSI Jet Pump Pressure Switch,39.99,25.93,35.0,plumbing,062-4104-2,4.3,https://www.canadiantire.ca/en/pdp/burcam-750775s-20-to-40-psi-jet-pump-pressure-switch-0624104p.html#srp
"Nellies Spray Hand Sanitizer, Alcohol-Free, Eucalyptus Scent, 355-mL",13.99,2.43,83.0,home-essentials,153-1314-4,3.5,https://www.canadiantire.ca/en/pdp/nellie-s-spray-hand-sanitizer-alcohol-free-eucalyptus-scent-355-ml-1531314p.html#srp
"Danze Cavell Single Handle Pull Down Kitchen Faucet, Brushed Nickel",199.99,71.93,64.0,plumbing,063-9918-4,4.5,https://www.canadiantire.ca/en/pdp/danze-cavell-single-handle-pull-down-kitchen-faucet-brushed-nickel-0639918p.html#srp
"E3 RePlacement SPark Plug, E3 18 for Briggs & Stratton OHV lawn mower, tractor engines",15.99,9.93,38.0,outdoor-tools,060-7065-0,5.0,https://www.canadiantire.ca/en/pdp/e3-replacement-spark-plug-e3-18-for-briggs-stratton-ohv-lawn-mower-tractor-engines-0607065p.html#srp
"Kimberly-Clark Cleaning Rags on a Roll, 55 Sheets",5.29,3.43,35.0,paint,049-4833-0,5.0,https://www.canadiantire.ca/en/pdp/kimberly-clark-cleaning-rags-on-a-roll-55-sheets-0494833p.html#srp
"Danze Lakeville Double Handle Widespread 8-in Center Bathtub & Shower Faucet with Pop-Up Drain, Brushed Nickel",169.99,59.93,65.0,plumbing,063-9844-8,4.4,https://www.canadiantire.ca/en/pdp/danze-lakeville-double-handle-widespread-8-in-center-bathtub-shower-faucet-with-pop-up-drain-brushed-nickel-0639844p.html#srp
"WholeHearted Small Breed Grain Free Salmon & Pea All Life Stages Dry Dog Food, 2.3-kg",19.99,12.93,35.0,pet-care,142-5616-8,4.7,https://www.canadiantire.ca/en/pdp/wholehearted-small-breed-grain-free-salmon-pea-all-life-stages-dry-dog-food-2-3-kg-1425616p.html#srp
"AutoTrends Comfort Fit Purple Butterfly Seat Cover Set, Black, 5-pc",59.99,39.93,33.0,car-care-accessories,032-6762-4,3.8,https://www.canadiantire.ca/en/pdp/autotrends-comfort-fit-purple-butterfly-seat-cover-set-black-5-pc-0326762p.html#srp
"Philips Super Lift & Cut HQ56/53 Blade Replacement Head For Electric Razor/Rotary Shaver, 1-pk",44.99,29.93,33.0,personal-garment-care,043-8918-8,4.2,https://www.canadiantire.ca/en/pdp/philips-super-lift-cut-hq56-53-blade-replacement-head-for-electric-razor-rotary-shaver-1-pk-0438918p.html#srp
Coleman Cookout™ 2-in-1 Stainless Steel BBQ Grill Spatula & Tong with a Hook,15.99,7.93,50.0,backyard-living,085-2305-2,4.5,https://www.canadiantire.ca/en/pdp/coleman-cookout-2-in-1-stainless-steel-bbq-grill-spatula-tong-with-a-hook-0852305p.html#srp
"Home Collection Shelf, White",10.99,6.43,41.0,home-organization,068-0621X,4.5,https://www.canadiantire.ca/en/pdp/home-collection-shelf-white-0680621p.html#srp
Bluehive Rubberized Vent Phone Mount for Most Smartphones and Other Portable Devices,19.99,7.93,60.0,car-care-accessories,035-7189-8,2.9,https://www.canadiantire.ca/en/pdp/bluehive-rubberized-vent-phone-mount-for-most-smartphones-and-other-portable-devices-0357189p.html#srp
Petco Tennis Ball and Triple Knot Dog Toy,8.99,5.93,34.0,pet-care,142-4724-6,3.6,https://www.canadiantire.ca/en/pdp/petco-tennis-ball-and-triple-knot-dog-toy-1424724p.html#srp
Mustad Bronze Minnow Rig,4.99,1.93,61.0,fishing,078-3196X,5.0,https://www.canadiantire.ca/en/pdp/mustad-bronze-minnow-rig-0783196p.html#srp
"VIC CX2 Pro Youth Hockey Shoulder Pads, with Anti-Microbial Lining, White",29.99,9.93,67.0,hockey,083-8850X,4.5,https://www.canadiantire.ca/en/pdp/vic-cx2-pro-youth-hockey-shoulder-pads-with-anti-microbial-lining-white-0838850p.html#srp
"Supercycle Cat Lightweight Infant Bike Helmet with Adjustable Straps, Violet, Ages 0-1",29.99,17.43,42.0,cycling,073-5147-8,3.3,https://www.canadiantire.ca/en/pdp/supercycle-cat-lightweight-infant-bike-helmet-with-adjustable-straps-violet-ages-0-1-0735147p.html#srp
"Moto Master Full Synthetic DEXRON-VI Automatic Transmission Fluid/ATF, 946-mL",10.99,6.93,37.0,auto-maintenance,028-1591-2,4.8,https://www.canadiantire.ca/en/pdp/moto-master-full-synthetic-dexron-vi-automatic-transmission-fluid-atf-946-ml-0281591p.html#srp
Coleman Universal Water-Resistant BBQ Grill Light with Pivoting Head,31.99,14.93,53.0,backyard-living,085-2314-0,3.8,https://www.canadiantire.ca/en/pdp/coleman-universal-water-resistant-bbq-grill-light-with-pivoting-head-0852314p.html#srp
"Mastercraft 1/8-in Line-Up Punch, Steel",10.99,6.43,41.0,tools,058-1625-2,4.0,https://www.canadiantire.ca/en/pdp/mastercraft-1-8-in-line-up-punch-steel-0581625p.html#srp
Refresh your car! Gel Car Air Freshener,3.99,2.43,39.0,car-care-accessories,037-0588X,4.4,https://www.canadiantire.ca/en/pdp/refresh-your-car-gel-car-air-freshener-0370588p.html#srp
"Little Trees Hanging Air Freshener, Bourbon, 3-pk",3.99,2.43,39.0,car-care-accessories,037-2863-8,3.8,https://www.canadiantire.ca/en/pdp/little-trees-hanging-air-freshener-bourbon-3-pk-0372863p.html#srp
"Mastercraft Magnetic Pegboard Clips, 2-pc",9.99,6.43,36.0,tools,058-1909-8,4.3,https://www.canadiantire.ca/en/pdp/mastercraft-magnetic-pegboard-clips-2-pc-0581909p.html#srp
"Recochem Solvable Professional Grade Paint & Lacquer Thinner, Acetone & Methyl Hydrate, 4-pk",38.99,24.93,36.0,paint,049-2593-2,0.0,https://www.canadiantire.ca/en/pdp/recochem-solvable-professional-grade-paint-lacquer-thinner-acetone-methyl-hydrate-4-pk-0492593p.html#srp
"Nora Indoor Ceramic Round Handmade Planter, Assorted Sizes, Taupe",39.99,27.93,30.0,gardening,159-0771X,3.6,https://www.canadiantire.ca/en/pdp/nora-indoor-ceramic-round-handmade-planter-assorted-sizes-taupe-1590771p.html#srp
"Vermont Castings Outdoor BBQ Cotton Replacement Sauce Mop Head, Basting Brush Mop",5.29,1.93,64.0,backyard-living,085-2185-6,0.0,https://www.canadiantire.ca/en/pdp/vermont-castings-outdoor-bbq-cotton-replacement-sauce-mop-head-basting-brush-mop-0852185p.html#srp
Alpena 69170 8-Pocket Bedside RV Storage Organizer,34.99,14.93,57.0,automotive-outdoor-adventure,040-9740-8,0.0,https://www.canadiantire.ca/en/pdp/alpena-69170-8-pocket-bedside-rv-storage-organizer-0409740p.html#srp
Berkley FireLine Fused Crystal Fishing Line,22.99,10.93,52.0,fishing,078-3634X,4.6,https://www.canadiantire.ca/en/pdp/berkley-fireline-fused-crystal-fishing-line-0783635p.html#srp
"Stearns Manual Inflatable PFD/Life Jacket Rearming Kit, 24-g",29.99,14.93,50.0,seasonal-recreation,079-2006-0,2.3,https://www.canadiantire.ca/en/pdp/stearns-manual-inflatable-pfd-life-jacket-rearming-kit-24-g-0792006p.html#srp
Life Gear Collapsible Lantern,,16.93,,hardware,399-9217-4,4.9,https://www.canadiantire.ca/en/pdp/life-gear-collapsible-lantern-3999217p.html#srp
"For Living Ceramic Soap Dish, White",7.99,4.73,41.0,home-decor,063-2288-4,5.0,https://www.canadiantire.ca/en/pdp/for-living-ceramic-soap-dish-white-0632288p.html#srp
"Febreze Car Air Freshener Vent Clips, New Car Scent, 2-pk",6.79,3.93,42.0,car-care-accessories,037-0308-4,4.2,https://www.canadiantire.ca/en/pdp/febreze-car-air-freshener-vent-clips-new-car-scent-2-pk-0370308p.html#srp
"Supercycle Truck Lightweight Infant Bike Helmet with Adjustable Straps, Blue, Ages 0-1",29.99,17.43,42.0,cycling,073-5146-0,4.7,https://www.canadiantire.ca/en/pdp/supercycle-truck-lightweight-infant-bike-helmet-with-adjustable-straps-blue-ages-0-1-0735146p.html#srp
Bluehive 10W 3-Port USB Wireless Charging Alarm Clock Station with 5000-mAh Power Bank,99.99,34.93,65.0,car-care-accessories,035-8061-4,3.0,https://www.canadiantire.ca/en/pdp/bluehive-10w-3-port-usb-wireless-charging-alarm-clock-station-with-5000-mah-power-bank-0358061p.html#srp
"Bennett Plastic Roller Cleaner, with Non-Slip Grip",3.29,1.93,41.0,paint,049-2693-4,5.0,https://www.canadiantire.ca/en/pdp/bennett-plastic-roller-cleaner-with-non-slip-grip-0492693p.html#srp
Reflex Gold/All Season Wiper Blade,,19.99,,auto-maintenance,021-1400X,2.9,https://www.canadiantire.ca/en/pdp/reflex-gold-all-season-wiper-blade-0211400p.html#srp
"Wilton Decorator Plastic Buttercream Set, 48-pk",124.99,74.93,40.0,kitchen,142-4336-0,4.6,https://www.canadiantire.ca/en/pdp/wilton-decorator-plastic-buttercream-set-48-pk-1424336p.html#srp
Petco Durable Rubber 3-Ring Tug Chew Dog Toy,19.99,12.93,35.0,pet-care,142-6522-4,4.5,https://www.canadiantire.ca/en/pdp/petco-durable-rubber-3-ring-tug-chew-dog-toy-1426522p.html#srp
"Footjoy WeatherSof Mens Golf Glove, Assorted Sizes, Left-Hand, White",15.99,6.93,57.0,team-sports-and-golf,086-0103X,4.6,https://www.canadiantire.ca/en/pdp/footjoy-weathersof-men-s-golf-glove-assorted-sizes-left-hand-white-0860103p.html#srp
"CANVAS Artificial Succulent in Terra Cotta Pot, Assorted Variants, 3-3/4-in",4.99,2.93,41.0,home-decor,059-1323-8,3.4,https://www.canadiantire.ca/en/pdp/canvas-artificial-succulent-in-terra-cotta-pot-assorted-variants-3-3-4-in-0591323p.html#srp
Natures Way Squirrel Proof Bird Feeder,54.99,34.93,36.0,pet-care,142-0356-6,3.4,https://www.canadiantire.ca/en/pdp/nature-s-way-squirrel-proof-bird-feeder-1420356p.html#srp
"Mastercraft C Type Tube Cutter, 3/4-in",13.99,6.93,50.0,plumbing,063-8774-0,4.0,https://www.canadiantire.ca/en/pdp/mastercraft-c-type-tube-cutter-3-4-in-0638774p.html#srp
"Simoniz Fibre Can Car Air Freshener, Moonlight Lavender, 2-pk",8.99,2.93,67.0,car-care-accessories,037-2441-2,3.8,https://www.canadiantire.ca/en/pdp/simoniz-fibre-can-car-air-freshener-moonlight-lavender-2-pk-0372441p.html#srp
"Thermos® Guardian Stainless Steel Food Jar Vaccum Insulated, Blue, 530-mL",44.99,29.93,33.0,kitchen,142-9286-8,3.1,https://www.canadiantire.ca/en/pdp/thermos-guardian-stainless-steel-food-jar-vaccum-insulated-blue-530-ml-1429286p.html#srp
"Outbound Mens Cole Packable Quilted Puffer Vest Thermal Insulated Windproof Nylon, Grey",59.99,23.93,60.0,footwear-apparel,187-2332X,4.5,https://www.canadiantire.ca/en/pdp/outbound-men-s-cole-packable-quilted-puffer-vest-thermal-insulated-windproof-nylon-grey-1872332p.html#srp
"Browning Air Fresheners, 3-pk",4.79,2.93,39.0,car-care-accessories,037-0365X,3.9,https://www.canadiantire.ca/en/pdp/browning-air-fresheners-3-pk-0370361p.html#srp
"High & Mighty Small Metal Rectangle Hook, 15-lb Capacity, Assorted Colours",14.99,6.93,54.0,hardware,061-1855X,4.8,https://www.canadiantire.ca/en/pdp/high-mighty-small-metal-rectangle-hook-15-lb-capacity-assorted-colours-0611855p.html#srp
"HeathZenith Wireless Battery 85-db 200-ft 6-Tune Doorbell Chime Kit, 1 Push Button, Hammered White",49.99,24.93,50.0,hardware,052-9556-0,5.0,https://www.canadiantire.ca/en/pdp/heathzenith-wireless-battery-85-db-200-ft-6-tune-doorbell-chime-kit-1-push-button-hammered-white-0529556p.html#srp
Burcam 150159 20 to 40 PSI Female Cut-Off/Low-Pressure,49.99,31.93,36.0,plumbing,062-4114-8,3.1,https://www.canadiantire.ca/en/pdp/burcam-150159-20-to-40-psi-female-cut-off-low-pressure-0624114p.html#srp
"Burcam 750761 Brass Check Valve, Brown, 1-in",26.99,17.93,34.0,plumbing,062-3544-0,5.0,https://www.canadiantire.ca/en/pdp/burcam-750761-brass-check-valve-brown-1-in-0623544p.html#srp
"Leopard Waterproof Spare Tire Cover, Black, 28-30-in",17.99,7.93,56.0,automotive-outdoor-adventure,040-9274-8,0.0,https://www.canadiantire.ca/en/pdp/leopard-waterproof-spare-tire-cover-black-28-30-in-0409274p.html#srp
"Bow Copper Tee, 1/2-in, 25-pk",41.99,9.93,76.0,plumbing,063-1204-0,5.0,https://www.canadiantire.ca/en/pdp/bow-copper-tee-1-2-in-25-pk-0631204p.html#srp
"Tie Down Anchors, 2-pk",,14.99,,light-auto-parts,041-0031X,4.3,https://www.canadiantire.ca/en/pdp/tie-down-anchors-2-pk-0410031p.html#srp
Bluehive Smartphone Ring Stand,3.99,0.93,77.0,car-care-accessories,035-6155-4,3.3,https://www.canadiantire.ca/en/pdp/bluehive-smartphone-ring-stand-0356155p.html#srp
"Armor Coat Multi-Purpose Super Glue, Indoor/Outdoor, Water-Resistant, Dries Clear, 2-mL",3.99,2.43,39.0,paint,067-0342-8,3.3,https://www.canadiantire.ca/en/pdp/armor-coat-multi-purpose-super-glue-indoor-outdoor-water-resistant-dries-clear-2-ml-0670342p.html#srp
"Alpena Quadfire 12-24V, 16W Auxiliary LED Pod Light, Waterproof & Shock Resistant",52.99,19.93,62.0,automotive-outdoor-adventure,020-3789-8,3.5,https://www.canadiantire.ca/en/pdp/alpena-quadfire-12-24v-16w-auxiliary-led-pod-light-waterproof-shock-resistant-0203789p.html#srp
Bluehive 15W Wireless Charging Stand,29.99,12.93,57.0,car-care-accessories,035-6233-8,3.7,https://www.canadiantire.ca/en/pdp/bluehive-15w-wireless-charging-stand-0356233p.html#srp
CANVAS Rubberized Ceramic Bathroom/Vanity Tray,13.99,7.93,43.0,home-decor,063-6232-2,3.3,https://www.canadiantire.ca/en/pdp/canvas-rubberized-ceramic-bathroom-vanity-tray-0636232p.html#srp
"PlumbShop Universal Fit Handheld Kitchen Sink Spray Hose, 4-ft",13.19,6.43,51.0,plumbing,063-2851-2,0.0,https://www.canadiantire.ca/en/pdp/plumbshop-universal-fit-handheld-kitchen-sink-spray-hose-4-ft-0632851p.html#srp
"PlumbShop Universal Fit Handheld Kitchen Sink Spray Hose, 4-ft",13.19,6.43,51.0,plumbing,063-2851-2,0.0,https://www.canadiantire.ca/en/pdp/plumbshop-universal-fit-handheld-kitchen-sink-spray-hose-4-ft-0632851p.html#srp
"Ivory Snow Stage 1: New Born Liquid Laundry Detergent, Unscented, 32-Load, 1.36-L",14.99,9.93,34.0,home-essentials,153-0595-0,3.2,https://www.canadiantire.ca/en/pdp/ivory-snow-stage-1-new-born-liquid-laundry-detergent-unscented-32-load-1-36-l-1530595p.html#srp
Natures Way Bluebird Buffet Bird Feeder,19.99,11.43,43.0,pet-care,142-6597-6,2.0,https://www.canadiantire.ca/en/pdp/nature-s-way-bluebird-buffet-bird-feeder-1426597p.html#srp
"Permatex® Flow-Mix Self-Mixing 5 Minute Epoxy, 14-mL",9.99,5.93,41.0,auto-maintenance,038-2530-8,3.5,https://www.canadiantire.ca/en/pdp/permatex-flow-mix-self-mixing-5-minute-epoxy-14-ml-0382530p.html#srp
KidKusion Gummi Crib Rail Cover,21.99,7.93,64.0,car-care-accessories,046-8997-2,1.5,https://www.canadiantire.ca/en/pdp/kidkusion-gummi-crib-rail-cover-0468997p.html#srp
"PlumbShop Handshower Wall Bracket, Universal Fit, White",8.99,4.43,51.0,plumbing,063-2938-8,4.0,https://www.canadiantire.ca/en/pdp/plumbshop-handshower-wall-bracket-universal-fit-white-0632938p.html#srp
"Schlage BR400 Sense 40-ft Bluetooth Range Wi-Fi Adapter, White",99.99,49.93,50.0,hardware,046-3238-0,4.5,https://www.canadiantire.ca/en/pdp/schlage-br400-sense-40-ft-bluetooth-range-wi-fi-adapter-white-0463238p.html#srp
"Febreze Ocean Breeze Vent Clip, 2-pk",6.79,3.43,49.0,car-care-accessories,037-4879-0,4.7,https://www.canadiantire.ca/en/pdp/febreze-ocean-breeze-vent-clip-2-pk-0374879p.html#srp
CCM FitLite 3DS Hockey Helmet Sticker/Decal Kit,9.99,1.93,81.0,hockey,083-8800-0,0.0,https://www.canadiantire.ca/en/pdp/ccm-fitlite-3ds-hockey-helmet-sticker-decal-kit-0838800p.html#srp
MotoMaster Total Terrain A/T2 Tire For Truck & SUV,,181.99,,tires,005-2280X,4.3,https://www.canadiantire.ca/en/pdp/motomaster-total-terrain-a-t2-tire-for-truck-suv-0052280p.html#srp
"Waterproof Round Trampoline Weather Cover, 14-ft, with Strong Straps, Blue",39.99,14.93,63.0,backyard-fun,084-6891-2,1.0,https://www.canadiantire.ca/en/pdp/waterproof-round-trampoline-weather-cover-14-ft-with-strong-straps-blue-0846891p.html#srp
"Hillman #8 Phillips Wafer Head Steel Cement Board Screws, Grey, Assorted Sizes & Pack Sizes",8.29,2.93,65.0,hardware,161-0364X,4.7,https://www.canadiantire.ca/en/pdp/hillman-8-phillips-wafer-head-steel-cement-board-screws-grey-assorted-sizes-pack-sizes-1610364p.html#srp
Accel Performance Ignition Components,,19.98,,light-auto-parts,034-5303X,0.0,https://www.canadiantire.ca/en/pdp/accel-performance-ignition-components-0345334p.html#srp
Burcam 350445115V Sump Pump Switch,24.99,15.93,36.0,plumbing,062-4111-4,4.5,https://www.canadiantire.ca/en/pdp/burcam-350445115v-sump-pump-switch-0624111p.html#srp
"Agglo KidsJumbo Sidewalk Chalk, 5-pk, Age 3+",6.99,4.93,29.0,toys,050-8692-4,3.5,https://www.canadiantire.ca/en/pdp/agglo-kids-jumbo-sidewalk-chalk-5-pk-age-3-0508692p.html#srp
"Simoniz Vent Clip Car Air Freshener, Cool Ice, 3-pk",8.99,3.93,56.0,car-care-accessories,037-2437-4,3.7,https://www.canadiantire.ca/en/pdp/simoniz-vent-clip-car-air-freshener-cool-ice-3-pk-0372437p.html#srp
"WypAll Waterless Car Cleaning Wipes, 50pc",14.99,6.93,54.0,car-care-accessories,039-0588-2,5.0,https://www.canadiantire.ca/en/pdp/wypall-waterless-car-cleaning-wipes-50pc-0390588p.html#srp
"3M Scotch Flex & Seal Shipping Roll, All-In-One Bubble Wrap Mailer Packaging, 15-in x 10-ft",15.49,9.93,36.0,paint,067-6068-6,4.8,https://www.canadiantire.ca/en/pdp/3m-scotch-flex-seal-shipping-roll-all-in-one-bubble-wrap-mailer-packaging-15-in-x-10-ft-0676068p.html#srp
"Philips SensoTouch 2D: RQ11 Blade Replacement Head For Electric Razor/Rotary Shaver, 1-pk",59.99,34.93,42.0,personal-garment-care,043-8936-4,4.5,https://www.canadiantire.ca/en/pdp/philips-sensotouch-2d-rq11-blade-replacement-head-for-electric-razor-rotary-shaver-1-pk-0438936p.html#srp
"Bennett Round Plastic Paint Spout for Metal Gallon Cans, 3.7L",5.29,3.43,35.0,paint,049-1014-8,3.2,https://www.canadiantire.ca/en/pdp/bennett-round-plastic-paint-spout-for-metal-gallon-cans-3-7l-0491014p.html#srp
"CANVAS Palm Breeze Outdoor Dinner Plates, 1-pc",5.99,2.93,51.0,backyard-living,059-7343-4,5.0,https://www.canadiantire.ca/en/pdp/canvas-palm-breeze-outdoor-dinner-plates-1-pc-0597343p.html#srp
"type A Plastic Garbage and Trash Bag Holder/Organizer/Dispenser, Fits 30 Bags, Silver",17.99,4.93,73.0,cleaning,142-9259-4,3.8,https://www.canadiantire.ca/en/pdp/type-a-plastic-garbage-and-trash-bag-holder-organizer-dispenser-fits-30-bags-silver-1429259p.html#srp
"Hillman Mirror Clips, Decorative, 20-lb Capacity, 1/4-in, 4-pk",2.99,0.93,69.0,hardware,161-0729-4,4.0,https://www.canadiantire.ca/en/pdp/hillman-mirror-clips-decorative-20-lb-capacity-1-4-in-4-pk-1610729p.html#srp
"Permatex® Form-A-Gasket® Sealant, 80-mL",8.99,3.43,62.0,auto-maintenance,038-2506-8,3.8,https://www.canadiantire.ca/en/pdp/permatex-form-a-gasket-sealant-80-ml-0382506p.html#srp
